"source","rank.set.level","no.estimates","mean.percent.error","abs.mean.percent.error","mean.abs.per.error","max.abs.per.error","root.mean.sqrd.error","no.abs.error.over.5","percent.abs.error.over.5","mean.abs.scaled.error","r.correlation","real.CV","fit.CV","mean.CV","rel.abs.MPE","rel.MAPE","rel.RMSE","rel.MASE","rel.cor","rel.over.5","rel.sum","rel.sumMASE","rel.sumRed","rel.sum.5","sys.meth.set","rank.filter","rank.method","rank.set","special.level"
"All_Minimal_Model",1,11,0.159822489544072,0.159822489544072,0.329681755034611,1.10187541918197,23176.9544365615,2,0.181818181818182,1.0102877569672,0.880626735435106,0.5,5.3,5.3,0.229018589176289,0.0936543763017863,0,0.00381044403243182,0.00788827610389083,0,0.0826403103954916,0.0668743371228796,0.107557655159359,0.0661122483163933,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"All_ROM_Agg_Model",2,11,0.369339677039499,0.369339677039499,0.454418709443194,1.13508465504414,45315.0046724279,5,0.454545454545455,1.70223943250955,0.871022369791079,0.4,4.3,4.3,0.531880109923683,0.393229494869734,0.420288536195011,0.37766343286307,0.153993516936428,0.6,0.374847914481214,0.375411018157585,0.448466046996143,0.419878331584971,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"All_ROM_GenB_Model",1,11,0.297173610708393,0.297173610708393,0.401478307151521,1.01246405628795,38850.8248761625,3,0.272727272727273,1.48184209631782,0.875682829848704,0.5,5.6,5.6,0.427562536474617,0.266084917957798,0.297566768228645,0.258585459967047,0.0830968367862688,0.2,0.268577764861832,0.266579303882875,0.33040474088702,0.254862211889466,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"All_ROM_Gen_Model",1,11,0.693181288008834,0.693181288008834,0.707065542053025,1.60168129849775,75850.4116673684,7,0.636363636363636,2.8541008412644,0.8728499268586,0.6,6.5,6.5,1,1,1,1,0.126192027969644,1,0.781548006992411,0.825238405593929,1,0.825238405593929,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"All_ROM_Size_Model",3,11,0.356524365668762,0.356524365668762,0.445940131042712,1.11663425564604,44213.5553617865,4,0.363636363636364,1.66577849131956,0.87089552102356,0.4,4.4,4.4,0.513355306603299,0.372866875454703,0.399377637830869,0.357964034304968,0.155923188339482,0.4,0.360380752057088,0.359897408506664,0.42853327329629,0.368304601645671,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"All_ROM_WC_Model",4,11,0.142265824514396,0.142265824514396,0.328559555850322,0.806408698172208,28872.8721049833,2,0.181818181818182,1.2258189331762,0.868446892432608,0.3,3.4,3.4,0.203640058976917,0.0909592411248502,0.108136392936259,0.120259290476458,0.19317265209901,0,0.148977086284259,0.143233527122699,0.134245231012675,0.119181669027407,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"All_Systems_Discharge_Model",6,11,0.122273259106494,0.122273259106494,0.328308255880531,1.06886912859855,24605.5849854354,2,0.181818181818182,1.06732568569349,0.881145278695916,0.6,6.9,6.9,0.174740383320423,0.0903557053194178,0.0271223994774797,0.034627336143167,0,0,0.07305462202933,0.0653691648520974,0.0974061627057733,0.058443697623464,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"Individual_Data_Model",5,11,0.0752021611032487,0.0752021611032487,0.343178440644941,0.997082704552297,26231.2323986307,2,0.181818181818182,1.14860951198578,0.849246930350236,1,11.3,11.3,0.106698116741106,0.126068757518316,0.0579851432323083,0.078543988818584,0.485249733292334,0,0.194000437696016,0.17090914792053,0.0969173391639102,0.155200350156813,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"Individual_Inverse_Data_Model",5,11,-0.0013892538858245,0.0013892538858245,0.290685987553106,0.677031034946242,27184.5163949327,2,0.181818181818182,1.11198642794994,0.85033407297059,3.8,43.7,43.7,0,0,0.0760831388152599,0.0587569864729895,0.468711708788351,0,0.136198711900903,0.12071036681532,0.0253610462717533,0.108958969520722,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"Inverse_SM_Aerial_Data_Model",2,11,0.320570678964922,0.320570678964922,0.415235729729099,1.1448394803142,36416.4368948416,3,0.272727272727273,1.44593314285706,0.871230150551307,3.6,42.6,42.6,0.461383492921722,0.299125499391007,0.251350170547317,0.239184293597209,0.150832677466279,0.2,0.290672960081581,0.280375226784707,0.337286387620015,0.272538368065265,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"Inverse_SM_Both_Data_Model",2,11,0.12547971777618,0.12547971777618,0.313535720570101,0.751706412305971,27859.8039753802,2,0.181818181818182,1.18182533138501,0.873856055257329,3.2,37.3,37.3,0.179375387066527,0.0548771734107797,0.0889034019221316,0.0964900879433922,0.110886422430128,0,0.108510596207392,0.106106494554592,0.107718654133146,0.0868084769659133,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"MoR_Clarity_Model",4,11,0.185786168238942,0.185786168238942,0.344954480562554,0.939962981982607,27574.2737769288,3,0.272727272727273,1.20045558188109,0.872094517721494,29.7,Inf,29.7,0.266549635233771,0.130334192500459,0.083482641382337,0.106555783391219,0.137683597324117,0.2,0.154512516610171,0.144921169966381,0.160122156372189,0.163610013288137,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"SM_Data_Model",2,11,0.204657340489317,0.204657340489317,0.343908393200962,1.15863874613375,23759.192839475,2,0.181818181818182,1.00323513678875,0.87054838243764,0.6,6.3,6.3,0.29382831339071,0.127821851655943,0.0110537343383821,0,0.161203991734309,0,0.148476972779836,0.118781578223869,0.144234633128345,0.118781578223869,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"Stellako_Discharge_Model",6,11,-0.0296629992009898,0.0296629992009898,0.296968050638647,0.671213136409007,28647.1056750483,2,0.181818181818182,1.19937390336784,0.815409336649631,1.6,17.6,17.6,0.0408702961591748,0.0150873476318657,0.103850241204358,0.10597136578024,1,0,0.28995197124885,0.253155850155128,0.0532692949984662,0.23196157699908,"04.5_Specialized - Stellako_Discharge_Model - Aerial","Stellako_Discharge_Model","Aerial","04.5_Specialized_General",4.5
"All_Clarity_Model",1,12,0.0374157803475026,0.0374157803475026,0.222936803288055,0.495849866757577,3015.21217768732,0,0,0.927254792708435,0.933323331072901,0.7,5.9,5.9,0.102574874056262,0.449403844120992,0.269393080056952,0.293749627734883,0.609502264253064,0,0.357718515621818,0.344924738044431,0.273790599411402,0.286174812497454,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"All_Minimal_Model",1,12,0.058358222840515,0.058358222840515,0.233670101643423,0.516702434355472,2991.87086508312,1,0.0833333333333333,0.948471502092889,0.933577898547029,0.7,6.2,6.2,0.188426564318401,0.502769507846886,0.260872787491777,0.324813694298775,0.604405373524695,0.5,0.38911855829544,0.376257585496107,0.317356286552355,0.411294846636352,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"All_ROM_Agg_Model",2,12,0.0230709845012838,0.0230709845012838,0.217833925432166,0.590231237774294,3054.21638583379,1,0.0833333333333333,1.01956911467948,0.935399939370108,0.4,3.1,3.1,0.0437696525414316,0.42403247600324,0.283630808256569,0.42890999546892,0.567924896159364,0.5,0.329839458240151,0.349653565685905,0.250477645600413,0.363871566592121,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"All_ROM_Estu_Model",5,12,0.0123939270258958,0.0123939270258958,0.22776437356386,0.62195185057602,3258.31639393429,1,0.0833333333333333,1.07458344322131,0.925416483262644,0.4,3.2,3.2,0,0.47340639053515,0.358133549857226,0.509458243211971,0.767811331162814,0.5,0.399837817888797,0.421761902953432,0.277179980130792,0.419870254311038,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"All_ROM_GenB_Model",1,12,0.256331378100731,0.256331378100731,0.333676788547537,0.988409525362859,5016.70735860216,2,0.166666666666667,1.40962270388297,0.935732278008708,0.6,5.6,5.6,1,1,1,1,0.561270889273526,1,0.890317722318381,0.912254177854705,1,0.912254177854705,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"All_ROM_Gen_Model",1,12,0.0585456897809803,0.0585456897809803,0.231442575429845,0.650211871955894,3200.01034203154,1,0.0833333333333333,1.07231471497156,0.935495720296033,0.4,3.5,3.5,0.189195068455996,0.491694308880206,0.336850058694767,0.50613652521656,0.566007192749005,0.5,0.395936657194993,0.417976630799307,0.339246478676989,0.416749325755995,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"All_ROM_Size_Model",3,12,0.0350052337074405,0.0350052337074405,0.223912973611384,0.615648347038424,3118.96845419751,1,0.0833333333333333,1.04488601072046,0.934432780518175,0.4,3.1,3.1,0.0926930513617935,0.454257336075579,0.30726729246011,0.465977277183414,0.587289125632015,0.5,0.360376701382374,0.381496816542582,0.284739226632494,0.388301361105899,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"All_ROM_WC_Model",4,12,0.018175401785693,0.018175401785693,0.217446513319928,0.587161319269604,3064.71842607246,1,0.0833333333333333,1.01981517104912,0.934374394521729,0.3,2.8,2.8,0.0237006443017378,0.422106273654203,0.28746437395538,0.429270254513173,0.588458116466248,0.5,0.330432352094392,0.350199932578148,0.24442376397044,0.364345881675514,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"Early_Stu_DeadAlive_Model",6,12,-0.032401777582325,0.032401777582325,0.132549366793767,0.36178821619776,2277.21074793379,0,0,0.726624251609643,0.963765312303222,1.8,33.7,33.7,0.082020413299683,0,0,0,0,0,0.0205051033249208,0.0164040826599366,0.027340137766561,0.0164040826599366,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"Individual_Data_Model",5,12,0.0508629567219697,0.0508629567219697,0.257245800605793,0.571835053828228,3394.03882927612,1,0.0833333333333333,1.05170268988286,0.913819671383205,1.2,10.4,10.4,0.15770038395733,0.619987233589091,0.407676387330828,0.475957796377444,1,0.5,0.546341001219312,0.532264360250939,0.395121334959083,0.53707280097545,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"Individual_Inverse_Data_Model",5,12,0.0124012956120478,0.0124012956120478,0.240917594743833,0.619443694252753,3445.14662193704,1,0.0833333333333333,1.12019400182191,0.914746702939676,3.5,31,31,0.0000302068670455562,0.538803843877317,0.426332293843685,0.57623812894786,0.981439189899353,0.5,0.48665138362185,0.504568732687052,0.321722114862683,0.48932110689748,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"Inverse_SM_Both_Data_Model",2,12,0.103759844039744,0.103759844039744,0.254100043385762,0.739576898106346,3570.79962876717,1,0.0833333333333333,1.16094392566568,0.935510651229954,4.1,37.4,37.4,0.374546493829761,0.604346615355131,0.472199482122292,0.635901403012589,0.565708249064527,0.5,0.504200210092927,0.53054044867686,0.483697530435728,0.503360168074342,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"Inverse_SM_Ground_Data_Model",2,12,0.0366540997476931,0.0366540997476931,0.220568339145893,0.575467532182882,2995.26868480265,1,0.0833333333333333,0.998876182541646,0.935719347293256,3.1,27.1,27.1,0.0994524318217736,0.437627905656163,0.262113095549213,0.398612808017096,0.561529785049288,0.5,0.340180804519109,0.351867205218707,0.26639781100905,0.372144643615287,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"MoR_Clarity_Model",4,12,0.0193081512160646,0.0193081512160646,0.210086747813556,0.499810137736923,2960.72530667709,0,0,0.923894920444897,0.93537088337522,20.9,Inf,20.9,0.0283442503793632,0.385513722314373,0.249503706659649,0.288830330696427,0.568506648527596,0,0.307967081970245,0.304139731715482,0.221120559784462,0.246373665576196,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"MoR_ESTU_Single_Model",5,12,0.0452970822463307,0.0452970822463307,0.236613650408425,0.568009756807054,3136.68621385571,1,0.0833333333333333,1.01948864338977,0.926789887416191,26.6,Inf,26.6,0.134883573946753,0.517404751213183,0.313734816307085,0.428792174865608,0.740313352795752,0.5,0.426584123565693,0.427025733825676,0.32200771382234,0.441267298852555,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"SM_Data_Model",2,12,0.0670305205483774,0.0670305205483774,0.236768257293443,0.593780810736344,3004.28463810013,1,0.0833333333333333,1.01963945894928,0.935597615061932,0.5,4.1,4.1,0.223977881550136,0.518173452386145,0.265404194089859,0.429012988776688,0.563967079457403,0.5,0.392880651870886,0.400107119252046,0.33585184267538,0.414304521496709,"06_Early_Stu_DeadAlive_Model - O' Ne-Ell Creek - Ground","O' Ne-Ell Creek","Ground","06_Specialized_System",6
"All_Clarity_Model",1,17,0.0666146279250798,0.0666146279250798,0.157988064627167,0.483866677563496,1383.07134049811,0,0,0.852626360174709,0.9722499453056,0.7,6,6,0.240724111114155,0.279598808779742,0.142146490317056,0.130636796378723,0.610433346104934,0,0.318225689078972,0.280707910538922,0.220823136736984,0.254580551263177,"06_Early_Stu_DeadAlive_Model - Forfar Creek - Ground","Forfar Creek","Ground","06_Specialized_System",6
"All_Minimal_Model",1,17,0.0897820483433385,0.0897820483433385,0.166263385506631,0.521092989741424,1435.83962710715,1,0.0588235294117647,0.876786111710785,0.972496221081639,0.8,6.3,6.3,0.332968640294474,0.322544276356174,0.160747535337254,0.145475177244728,0.597755501781702,0.25,0.353503988442401,0.311898226202866,0.2720868173293,0.332803190753921,"06_Early_Stu_DeadAlive_Model - Forfar Creek - Ground","Forfar Creek","Ground","06_Specialized_System",6
"All_ROM_Agg_Model",2,17,0.029640508996355,0.029640508996355,0.159573626729503,0.425172842292211,1766.16095191501,0,0,1.02924070898186,0.970088280719883,0.4,3.1,3.1,0.0935061588837312,0.287827215490264,0.277187204478015,0.239109392634058,0.721712041629197,0,0.345058155120302,0.323868402623053,0.219506859617337,0.276046524096242,"06_Early_Stu_DeadAlive_Model - Forfar Creek - Ground","Forfar Creek","Ground","06_Specialized_System",6
"All_ROM_Estu_Model",5,17,0.0237540791015215,0.0237540791015215,0.165849910796137,0.4389787301591,1824.41401427967,0,0,1.06732941294939,0.966809556554784,0.3,2.6,2.6,0.0700684629987835,0.320398514876728,0.29772165623381,0.262502625603311,0.890495001986151,0,0.394670909023868,0.368237252339757,0.229396211369774,0.315736727219094,"06_Early_Stu_DeadAlive_Model - Forfar Creek - Ground","Forfar Creek","Ground","06_Specialized_System",6
"All_ROM_GenB_Model",1,17,0.257308470558064,0.257308470558064,0.296804832862042,0.742288905353501,3816.66901301451,4,0.235294117647059,2.26811765829988,0.969401262784355,0.7,5.6,5.6,1,1,1,1,0.757078518080921,1,0.93926962952023,0.951415703616184,1,0.951415703616184,"06_Early_Stu_DeadAlive_Model - Forfar Creek - Ground","Forfar Creek","Ground","06_Specialized_System",6
"All_ROM_Gen_Model",1,17,0.0643453304871816,0.0643453304871816,0.167578332333597,0.473428369566143,2016.81171775935,0,0,1.11892023762347,0.969993444232643,0.4,3.5,3.5,0.231688565941243,0.329368302535309,0.365542663399024,0.294188560144575,0.726594057395146,0,0.41329839731768,0.389476429883059,0.308866510625192,0.330638717854144,"06_Early_Stu_DeadAlive_Model - Forfar Creek - Ground","Forfar Creek","Ground","06_Specialized_System",6
"All_ROM_Size_Model",3,17,0.0412726813212511,0.0412726813212511,0.163340152995718,0.444453484557996,1858.9544440049,0,0,1.06684329766292,0.969607586972133,0.4,3.1,3.1,0.139821382593693,0.307373917545394,0.309897304328967,0.262204064430007,0.746457311339296,0,0.375887478951838,0.353150796047471,0.252364201489351,0.30070998316147,"06_Early_Stu_DeadAlive_Model - Forfar Creek - Ground","Forfar Creek","Ground","06_Specialized_System",6
"All_ROM_WC_Model",4,17,0.0248059423969599,0.0248059423969599,0.159536854766042,0.421537094910195,1748.23544220195,0,0,1.02426844308061,0.96964893438046,0.3,2.9,2.9,0.0742566131120911,0.287636384320384,0.270868386214064,0.236055537750671,0.744328819392687,0,0.344272550759807,0.322629148157979,0.210920461215513,0.275418040607845,"06_Early_Stu_DeadAlive_Model - Forfar Creek - Ground","Forfar Creek","Ground","06_Specialized_System",6
"Early_Stu_DeadAlive_Model",6,17,-0.00615622744811021,0.00615622744811021,0.104111136729004,0.231302453640538,979.823741593005,0,0,0.639924410381137,0.98410802955074,1.7,28.5,28.5,0,0,0,0,0,0,0,0,0,0,"06_Early_Stu_DeadAlive_Model - Forfar Creek - Ground","Forfar Creek","Ground","06_Specialized_System",6
"Individual_Data_Model",5,17,0.0330153433650956,0.0330153433650956,0.171861619556908,0.48289950986577,1395.77039857183,0,0,0.982007278318807,0.966716926577585,0.8,6.2,6.2,0.106943563730094,0.35159677865709,0.14662296219293,0.210099672366865,0.895263430491304,0,0.375106683767854,0.342105281487657,0.201721101526704,0.300085347014284,"06_Early_Stu_DeadAlive_Model - Forfar Creek - Ground","Forfar Creek","Ground","06_Specialized_System",6
"Individual_Inverse_Data_Model",5,17,0.0192975190774545,0.0192975190774545,0.168752330484679,0.42852791682204,1531.46376916473,0,0,0.966222552468279,0.964682347253395,2.5,21,21,0.0523240066129576,0.335460863810748,0.194455451317339,0.200405045595317,1,0,0.395560080435261,0.356529073467272,0.194080107247015,0.316448064348209,"06_Early_Stu_DeadAlive_Model - Forfar Creek - Ground","Forfar Creek","Ground","06_Specialized_System",6
